id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,66,224253,1,['D4L'],['4AllEJE7mVkhhyUV6DjqPz'],2005-11-08,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,4
4Gd9PUEuOTOJtbgd4YxLXM,Savin' Me,66,219320,0,['Nickelback'],['6deZN1bslXzeGvOLaLMOIF'],2005-09-26,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,4
4jU7NPkz4HVnM4hweqNhI1,Blue Orchid,66,157560,0,['The White Stripes'],['4F84IBURUo98rz4r61KF70'],2005-06-07,0.481,0.645,10,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,4
3jVSV60WZE5jPE2a6KGNFy,Get Right,66,225533,0,['Jennifer Lopez'],['2DlGxzQSjYe5N6G9nkYghR'],2005,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,4
3dAgQFdruU8ufWc5GE05xC,She's Everything,66,266920,0,['Brad Paisley'],['13YmWQJFwgZrd4bf5IjMY4'],2005-08-16,0.355,0.478,0,-8.323,1,0.0334,0.569,2.88e-06,0.194,0.271,102.967,4
0o995gJCGebaza0LWybToU,Doesn't Remind Me,66,255000,0,['Audioslave'],['2ziB7fzrXBoh1HUPS6sVFn'],2005-01-01,0.457,0.768,9,-3.592,1,0.0378,0.169,0.0,0.103,0.232,99.739,4
2Luer8kLzFkQcjw8CU8x35,Cuando Calienta El Sol,66,236413,0,['Luis Miguel'],['2nszmSgqreHSdJA3zWPyrW'],2005-12-02,0.686,0.868,0,-3.889,1,0.0504,0.0738,0.0,0.287,0.557,125.768,4
4r5yle9whdWDsA6ApFGaZj,La Niña de tus Ojos,66,211069,0,['Daniel Calveti'],['4lZXpKLxWjMDFeNmiU4H1h'],2005-05-06,0.543,0.538,0,-8.262,1,0.0289,0.134,0.0,0.819,0.301,135.822,4
2AW8HXB5U4QA0ZmApbRM0B,Mentirosa,66,244760,0,['Elefante'],['5oYHL2SijkMY52gKIhYJNb'],2005,0.669,0.914,1,-3.834,0,0.107,0.0312,8.92e-05,0.0483,0.855,97.021,4
0HZ3OUVrGHxttD2EuHqRm3,The Day You Said Goodnight,66,291358,0,['Hale'],['6Ww3OMFzCaO33ulKh1LBFN'],2005,0.558,0.553,4,-6.669,1,0.0323,0.492,0.0,0.116,0.251,134.263,4
2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,66,202853,0,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],2005-07-19,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,4
6Dq2LzijkY9WNPwBGDah4L,Didn't I,66,209160,0,['Darondo'],['4JfFdF9Row7UXtdsKtT6tc'],2005-01-24,0.463,0.382,5,-11.682,1,0.0278,0.897,0.263,0.108,0.638,74.573,4
4675yUu8AUbE72T94BkLCD,Beautiful,66,299147,1,"['Snoop Dogg', 'Pharrell Williams', 'Uncle Charlie Wilson']","['7hJcb9fa4alzcOq3EaNPoG', '2RdwBSPQiwcmiDo9kixcl8', '6B5fQU6gKaq7JPRL4YIg1B']",2005-01-01,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,4
7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon],66,268800,0,"['Diddy', 'Usher', 'Loon']","['59wfkuBoNyhDMQGCljbUbA', '23zg3TcAtWQy7J6upgbUnj', '2gie1bU1LwnxdFAJoTLjzT']",2005-10-04,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279,4
3B7i9OKRRmIsSBHEbJz58Y,Grind With Me,66,237733,1,['Pretty Ricky'],['6XwcepfAsPhrvwziGxhwju'],2005-05-17,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,82,242293,0,"['Nelly Furtado', 'Timbaland']","['2jw70GZXlAI8QzWeY2bgRc', '5Y5TRrQiqgUO4S36tzjIRZ']",2006-01-01,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),81,242733,1,"['Justin Timberlake', 'Timbaland']","['31TPClRtHm23RisEBtV3X7', '5Y5TRrQiqgUO4S36tzjIRZ']",2006-09-12,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),80,334667,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],2006-05-09,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4
7j31rVgGX9Q2blT92VBEA0,Teenagers,80,161920,0,['My Chemical Romance'],['7FBcuc1gsnv6Y1nwFtNRCb'],2006-10-23,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,79,215360,0,['Corinne Bailey Rae'],['29WzbAQtDnBJF09es0uddn'],2006-01-01,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4
4wH4dJgrsxONID6KS2tDQM,Maneater,79,258893,0,['Nelly Furtado'],['2jw70GZXlAI8QzWeY2bgRc'],2006-01-01,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,78,311107,0,['My Chemical Romance'],['7FBcuc1gsnv6Y1nwFtNRCb'],2006-10-23,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,78,282160,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],2006-05-09,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4
6brl7bwOHmGFkNw3MBqssT,So Sick,78,207187,0,['Ne-Yo'],['21E3waRsmPlU7jZsS13rcj'],2006-01-01,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,4
1vxw6aYJls2oq3gW0DujAo,Crazy,77,177466,0,['Gnarls Barkley'],['5SbkVQYYzlw1kte75QIabH'],2006-04-24,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,4
70wYA8oYHoMzhRRkARoMhU,When You Were Young,77,220427,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2006-09-27,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
4wzjNqjKAKDU82e8uMhzmr,Face Down,77,192000,0,['The Red Jumpsuit Apparatus'],['1SImpQO0GbjRgvlwCcCtFo'],2006-01-01,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4
3qKGvSu1inEZKwYQnMavNA,Smack That,77,212360,1,"['Akon', 'Eminem']","['0z4gvV4rjIZ9wHck67ucSV', '7dGJo4pcD2V6oG8kP0tJRR']",2006,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,4
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,76,212440,0,['Muse'],['12Chz98pHFMPJEknJQMWvI'],2006-06-19,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,76,276320,0,['Rascal Flatts'],['0a1gHP0HAqALbEyxaD5Ngn'],2006-01-01,0.582,0.952,5,-3.848,1,0.0731,0.00324,0.0,0.223,0.655,103.027,4
2XpV9sHBexcNrz0Gyf3l18,ブルーバード,76,215707,0,['Ikimonogakari'],['5YneEA2nLtAhkD5t2769lZ'],2006,0.536,0.966,6,-2.93,0,0.0557,0.12,0.0,0.0477,0.85,152.078,4
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,76,242000,0,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],2006-09-11,0.668,0.361,1,-8.69,0,0.0273,0.573,0.00506,0.0805,0.288,134.15,5
2olVm1lHicpveMAo4AUDRB,The Power Of Love,75,234333,0,['Huey Lewis & The News'],['7A9yZMTrFZcgEWAX2kBfK6'],2006-01-01,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",75,233733,0,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2006,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,4
3FAclTFfvUuQYnEsptbK8w,Back To Black,75,241293,1,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2006,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,4
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,75,223080,0,['Nelly Furtado'],['2jw70GZXlAI8QzWeY2bgRc'],2006-01-01,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,4
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,75,202133,0,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2006-01-29,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,4
